"id","name","sex","height","wheight","team","id_country"
88125,"Milan Studnika","M","186","100","Czech Republic",60
88126,"Svend Erik Studsgaard","M","188","98","Denmark",64
88127,"Jeffrey  Stuebing","M","180","74","Canada",41
88128,"Philipp Ster","M","195","93","Germany",87
88129,"Lisbet Stuer-Lauridsen","F",,,"Denmark-1",64
88130,"Thomas Stuer-Lauridsen","M","191","78","Denmark",64
88131,"Fritz Stuessi","M","169","62","Switzerland",216
88132,"Livio Stuffer","M","167","66","Italy",113
88133,"Verena Stuffer","F","168","65","Italy",113
88134,"Rutger Stuffken","M","171","50","Netherlands",155
88135,"Judit Stugner (-Abahzi)","F","175","84","Hungary",104
88136,"Ilka tuhec","F","172","72","Slovenia",203
88137,"Jodie Stuhmcke","F","180","75","Australia",13
88138,"Dmitry Pavlovich Stukalov","M","186","76","Soviet Union",
88139,"Tatyana Sergeyevna Stukalova","F","160","63","Belarus",20
88140,"Aleksey Vitalyevich Stukalsky","M","180",,"Russia",181
88141,"Ivar Stukolkin","M","189","77","Soviet Union",
88142,"George William Stulac","M","170","70","Canada",41
88143,"Joseph Stulac","M","183","83","Canada",41
88144,"Michael Duane  Stulce","M","191","123","United States",238
88145,"Peter Christian Stlcken","M","184","83","West Germany",
88146,"Viktor Yuryevich Stulikov","M","189","83","Soviet Union",
88147,"Robert Ernest  Stull","M","185","70","United States",238
88148,"Silvia Stump","F","157","50","Switzerland",216
88149,"Jozef Stmpel","M","190","100","Slovakia",202
88150,"Remig Stumpf","M","193","88","West Germany",
88151,"Howard Michael Stupp","M","172","66","Canada",41
88152,"Daryl Roy Sturdy","M","198","86","Canada",41
88153,"David Philip Sturge","M","194","87","Great Britain",234
88154,"Natasha Sturges","F","163","57","Australia",13
88155,"Colin Andrew Sturgess","M","180","77","Great Britain",234
88156,"Claudia Sturm","F","166","59","West Germany",
88157,"Marco Johann Sturm","M","180","90","Germany",87
88158,"Ronja Fini Sturm","F","165","55","Germany",87
88159,"Simon Strm","M","185","83","Switzerland",216
88160,"Norbert Sturny","M","190","87","Switzerland",216
88161,"Daniel Andre Sturridge","M","188","76","Great Britain",234
88162,"Alexander Stuart  Sturrock","M","180","92","Buraddoo",13
88163,"Chandra Lavon Sturrup","F","163","61","Bahamas",16
88164,"Caroline Sturzenegger (-Schwegler)","F","160","53","Switzerland",216
88165,"Radka tuskov","F","172","63","Czech Republic",60
88166,"Erwin Sttz","M","182","70","Switzerland",216
88167,"Christian Sttzinger","M","189","79","West Germany",
88168,"Monika Sttzle","F","166","62","West Germany",
88169,"Khrystyna Petrivna Stuy","F","168","60","Ukraine",232
88170,"Zdenk tybar","M","183","72","Czech Republic",60
88171,"Nadia Styger (-Hrlimann)","F","171","70","Switzerland",216
88172,"Ludk tyks","M","168","60","Czechoslovakia",
88173,"Hugh Styles","M","185","79","Great Britain",234
88174,"Joseph  Styles","M","188","78","Bahamas",16
88175,"Anna Stylianou","F","172","55","Cyprus",59
88176,"Petter Erik Stymne","M","195","81","Sweden",215
88177,"Yury Viktorovich Styopkin","M","193","100","Russia",181
88178,"Dmitry Fyodorovich Styopushkin","M","185","96","Russia-1",181
88179,"Stanisaw Styrczula","M","171","74","Poland",174
88180,"Christian John Styren","M","176","73","Norway",164
88181,"Svetlana Pavlovna Styrkina (-Moshchenok)","F","168","61","Soviet Union",
88182,"Emil Christian Str","M","198","95","Denmark",64
88183,"Heidi Elin Stre","F","176","67","Norway",164
88184,"Steffen Skr Strseth","M","187","92","Norway",164
88185,"Su Bingtian","M","173","70","China",46
88186,"Su Chun-Yueh","F","174","54","Chinese Taipei",0
88187,"Su He","M",,,"China",46
88188,"Su Hui","M","190","95","China",46
88189,"Su Huijuan","F","179","72","China",46
88190,"Su Li-Wen","F","171","57","Chinese Taipei",0
88191,"Su Liqun","F","177","74","China",46
88192,"Su Po-Tai","M","184","72","Chinese Taipei",0
88193,"Su Rifeng","M","175","76","China",46
88194,"Su Wanwen","F","168","56","China",46
88195,"Su Wen-Ho","M","172","67","Chinese Taipei",0
88196,"Su Xiaohua","F",,,"China",46
88197,"Su Xinyue","F","178","94","China",46
88198,"Su Yiping","F","172","64","China",46
88199,"Su Yuling","F","158","50","China",46
88200,"Derek Sua","M",,,"Samoa",191
88201,"Seilala Mang Sua","F","187","109","United States",238
88202,"Christopher  Sua'mene","M","186","87","Samoa",191
88203,"Jamil Suaiden","M","182","70","Brazil",31
88204,"Iloai Suaniu","F","178","68","Samoa",191
88205,"Abraham Surez","M","182","72","Ecuador",68
88206,"Alejandro Surez Velzquez","M","176","66","Mexico",143
88207,"Osvaldo Juan Ariel Surez","M","190","94","Argentina",10
88208,"Carla Surez Navarro","F","162","62","Spain",209
88209,"Carlos Suarez","M","158",,"Trinidad and Tobago",225
88210,"Sergio Casimiro Surez Aime","M","178","75","Cuba",57
88211,"Charly Coronel Suarez","M","168","60","Philippines",172
88212,"Cirilo Surez Gonzlez","M","188","89","Cuba",57
88213,"Claudio Surez Snchez","M","181","75","Mexico",143
88214,"Eddy Surez Edua","M","173","57","Cuba",57
88215,"Emilio Leocadio Surez Agreda","M","185","102","Venezuela",242
88216,"Erminio Antonio Surez Gauna","M","182","72","Argentina",10
88217,"Mara Evangelina  Surez Garca","F","153","47","Spain",209
88218,"Flix Surez Colomo","M","176","80","Spain",209
88219,"Freddy Jos Surez Herrera","M","178","75","Cuba",57
88220,"Giovanni Marco Suarez","M","189","87","Italy",113
88221,"Javier Amado Surez","M","166","61","Colombia",51
88222,"Jonathan Fernando Surez Freitez","M","172","76","Venezuela",242
88223,"Jorge E. Surez Vallejos","M","165","61","Argentina",10
88224,"Jos David Surez Prez","M","186","81","Cuba",57
88225,"Juan Domingo Surez","M","180","81","Argentina",10
88226,"Leonel Surez Fajardo","M","181","68","Cuba",57
88227,"Leticia Surez","F","160","56","Cuba",57
88228,"Luis Alberto Surez Daz","M","181","81","Uruguay",239
88229,"Manuel Surez Alberti","M",,,"Cuba",57
88230,"Manuel Surez Barrios","M",,,"Cuba",57
88231,"Narciso Surez Amador","M","180","79","Spain",209
88232,"Nelson Surez","M",,,"Ecuador",68
88233,"Octavio Surez Calzadilla","M","170","67","Cuba",57
88234,"Osvaldo Roberto Surez","M","176","65","Argentina",10
88235,"Paola Lorena Surez","F","170","64","Argentina",10
88236,"Rafael Surez","M",,,"Venezuela",242
88237,"Ramiro Surez Garca","M","168","54","Spain",209
88238,"Salvador Surez Colin","M","169","60","Mexico",143
88239,"Oscar David Suazo Velzquez","M","183","75","Honduras",103
88240,"Julio Csar Suazo Bernrdez","M","178","65","Honduras",103
88241,"Maynor Ren Suazo Antunez","M","180",,"Honduras",103
88242,"Ricky Achmad Subagja","M","172","62","Indonesia-2",107
88243,"Jamie Chen Subandhi","F","163","58","United States",238
88244,"Pernell Karl  Subban","M","183","98","Canada",41
88245,"Karola Sube (-Ziesche)","F","153","40","East Germany",
88246,"Nizam-ud-din Subhani","M","168","111","Afghanistan",1
88247,"Albert Subirats Altes","M","190","85","Venezuela",242
88248,"Eduard Anatolyevich Suboch","M",,,"Soviet Union",
88249,"Ana Suboti","F","171","54","Serbia",197
88250,"Vaso Suboti","M",,,"Serbia and Montenegro",
88251,"Perumal Subramanian","M","168","69","India",106
88252,"Raman Subramanyan","M","188","72","India",106
88253,"Michal ubrt","M","196","87","Czechoslovakia",
88254,"Nora Subschinski","F","159","57","Germany",87
88255,"Antnio Salvador Sucar","M","200","100","Brazil",31
88256,"Pierre Succar","M",,,"Lebanon",125
88257,"Andrea Succi","M","183","84","Italy",113
88258,"Mara Beln Succi","F","177","72","Argentina",10
88259,"Ida Such","F","162","54","Hungary",104
88260,"Jan Such","M","183","78","Poland",174
88261,"Martina Such","F","170","56","Slovakia",202
88262,"Jakub Suchek","M","182","64","Czech Republic",60
88263,"Franois Suchanecki","M","186","73","Switzerland",216
88264,"Rudolf Suchnek","M","188","104","Czechoslovakia",
88265,"Kanet Sucharitakul","M","170","67","Thailand",219
88266,"Mlanie Suchet","F","162","65","France",80
88267,"Milan Suchopr","M","192","89","Czechoslovakia",
88268,"Dominik Such","M","185","98","Czech Republic-1",60
88269,"Radoslav Such","M","188","90","Slovakia",202
88270,"Ioan Silviu Suciu","M","169","66","Romania",180
88271,"Wendel D. Suckow","M","188","102","United States",238
88272,"Soner Sucu","M","166","60","Turkey",227
88273,"Friedrich Suda","M","176","60","Austria",14
88274,"Kenji Suda","M","170","58","Japan",115
88275,"Svetlana Fyodorovna Sudak-Torun","F","172","92","Belarus",20
88276,"Marina Vladimirovna Sudakova (Yartseva-)","F","165","66","Russia",181
88277,"Attila Sudr","M","187","81","Hungary",104
88278,"Tams Sudr","M",,,"Hungary",104
88279,"Tatyana Sudarikova","F","189","79","Kyrgyzstan",122
88280,"I Nyoman Sudarma","M","171","74","Indonesia",107
88281,"I Gede Siman Sudartawa","M",,,"Indonesia",107
88282,"Bnyamin Suda","M","176","105","Turkey",227
88283,"Andrew Hancock Sudduth","M","191","91","United States",238
88284,"Jill Sudduth","F","172","54","United States",238
88285,"Eri Sudewo","M","165","60","Partenope",107
88286,"Aki Sudo","F","156","53","Japan",115
88287,"Nikola Sudov","F","162","56","Czech Republic",60
88288,"rka Sudov","F","160","46","Czech Republic",60
88289,"Grzegorz Sudo","M","174","60","Poland",174
88290,"Christi-Adrian Sudu","M","189","81","Canada",41
88291,"Ender Petru Sudureac","M","188","96","Romania",180
88292,"Keith Sudziarski","M","178","84","United States Virgin Islands-1",237
88293,"Philip Sue","M","160","68","New Zealand",157
88294,"Luis Pedro Suela Mndez","M","196","80","Spain",209
88295,"Yuta Suenaga","M","178","72","Japan",115
88296,"Gerardo N. Suero Correa","M","177","65","Dominican Republic",67
88297,"Taimara Suero Coronado","F","174","67","Cuba",57
88298,"Ren Suetovius","M","182","83","East Germany",
88299,"Shingo Suetsugu","M","178","68","Japan",115
88300,"Satoko Suetsuna","F","168","59","Japan-1",115
88301,"Hayato Sueyoshi","M","173","65","Japan",115
88302,"Patrick Suffo Kengn","M","176","83","Cameroon",40
88303,"Kyoji Suga","M","173","61","Japan",115
88304,"Yoshima Suga","M","160","61","Japan",115
88305,"Sadatoshi Sugahara","M","177","73","Japan",115
88306,"Hitoshi Sugai","M","183","96","Japan",115
88307,"Nadezhda Sugako","F","180","79","Soviet Union",
88308,"Chieko Sugawara","F","162","57","Japan",115
88309,"Koichi Sugawara","M","187","87","Japan-2",115
88310,"Risa Sugawara","F","149","42","Japan",115
88311,"Satoshi Sugawara","M","187","87","Japan-2",115
88312,"Takeo Sugawara","M","174","83","Japan",115
88313,"Yasaburo Sugawara","M","167","71","Japan",115
88314,"Noriko Sugawara-Narazaki","F","157","52","Japan",115
88315,"Lisandro D. Sugezky","M","183","94","Argentina",10
88316,"Tommy Sugiarto","M","175","71","Indonesia",107
88317,"Takanori Sugibayashi","M","185","65","Japan",115
88318,"Aiko Sugihara","F","146","35","Japan",115
88319,"Miho Sugimori","F","156","49","Japan",115
88320,"Teruhiro Sugimori","M","177","73","Japan",115
88321,"Atsuko Sugimoto","F","163","67","Japan",115
88322,"Kenyu Sugimoto","M","187","79","Japan",115
88323,"Kimio Sugimoto","M","185","77","Japan",115
88324,"Mika Sugimoto","F","165","100","Japan",115
88325,"Sayuri Sugimoto","F","167","49","Japan",115
88326,"Tatsuo Sugimoto","M","183","76","Japan",115
88327,"Kuniyoshi Sugioka","M","181","70","Japan",115
88328,"Akihito Sugisawa","M","170","64","Japan",115
88329,"Katsuhiko Sugita","M","186","86","Japan",115
88330,"Takeshi Sugita","M","165","68","Japan",115
88331,"Yuichi Sugita","M","173","66","Japan",115
88332,"Masayasu Sugitani","M","170","64","Japan",115
88333,"Taizo Sugitani","M","170","63","Japan",115
88334,"Toshiya Sugiuchi","M","175","82","Japan",115
88335,"Masanori Sugiura","M","180","82","Japan",115
88336,"Ai Sugiyama","F","161","56","Japan",115
88337,"Akemi Sugiyama","F","175","63","Japan",115
88338,"Kayoko Sugiyama","F","178","69","Japan",115
88339,"Kento Sugiyama","M","175","83","Japan",115
88340,"Ryuichi Sugiyama","M","168","67","Japan",115
88341,"Sachiko Sugiyama","F","184","66","Japan",115
88342,"Takeo Sugiyama","M","176","67","Japan",115
88343,"Tsuneharu Sugiyama","M","175","118","Japan",115
88344,"Wirmandi Sugriat","M","173","68","Indonesia",107
88345,"Mahau Camargo Suguimati","M","184","78","Brazil",31
88346,"Fumie Suguri","F","157","45","Japan",115
88347,"Suh Hyo-Won","F","159","54","South Korea",178
88348,"Mojca Suhadolc","F","169","62","Slovenia",203
88349,"Ibrahim Suhaimi","M","175","73","Malaysia",134
88350,"Roberts Suharevs","M","184","100","Latvia",124
88351,"Hary Suharyadi","M","170","60","Indonesia",107
88352,"Eckardt Suhl","M","180","74","West Germany",
88353,"Ari Michael Suhonen","M","185","68","Finland",79
88354,"Seppo Ilmari Suhonen","M","184","82","Finland",79
88355,"Erich Suhrbier","M","183","78","Germany",87
88356,"Sui Baoku","M","182","72","China",46
88357,"Sui Feifei","F","184","73","China",46
88358,"Sui Jianshuang","F","177","51","China",46
88359,"Sui Lu","F","153","43","China",46
88360,"Sui Ran","M","193","96","China",46
88361,"Sui Shengsheng","M","192","75","China",46
88362,"Sui Xinmei","F","172","90","China",46
88363,"Jean Luc  Rosat","M","191","91","Brazil",31
88364,"Liisa Helena Suihkonen","F","159","54","Finland",79
88365,"Silja Suija","F","181","70","Estonia",73
88366,"Kai Petri Suikkanen","M","188","89.5","Finland",79
88367,"Raimo Rainer Suikkanen","M","178","79.5","Finland",79
88368,"Catherine Suire","F","168","60","France",80
88369,"Jacques Guy Suire","M","178","72","France",80
88370,"Ella Suitiala","F","163","63","Finland",79
88371,"Herman Suizo","M","160","51","Philippines",172
88372,"Edita ujanov","F","190","73","Czech Republic",60
88373,"Diana Sujew","F","166","53","Germany",87
88374,"Krzysztof Sujka","M","178","72","Poland",174
88375,"Vladimir ujster","M",,,"Croatia",56
88376,"Cyril Suk","M","180","80","Czech Republic-1",60
88377,"Suk Hyun-Jun","M","190","82","South Korea",178
88378,"Slavica uka","F","175","63","Yugoslavia",220
88379,"Sukari","M","166","54","Indonesia",107
88380,"Chaiya Sukchinda","M","155","52","Thailand",219
88381,"Davor uker","M","182","83","Yugoslavia",220
88382,"Remigijus ukeviius","M","166","61","Lithuania",130
88383,"Alfina Sukhanova","F","160","64","Soviet Union",
88384,"Dmitry Vladimirovich Sukharev","M","208","108","Unified Team",
88385,"Mikhail Mikhaylovich Sukharev","M","188","81","Soviet Union",
88386,"Anatoly Sukharkov","M","173","64","Soviet Union",
88387,"Olga Leonidovna Sukharnova","F","192","94","Soviet Union",
88388,"Viktor Sukhikh","M",,,"Unified Team",
88389,"Oleg Borisovich Sukhoruchenko","M","180","83","Unified Team-2",
88390,"Sergey Nikolayevich Sukhoruchenkov","M","176","72","Soviet Union",
88391,"Aleksandr Nikolayevich Sukhorukov","M","196","93","Russia",181
88392,"Yuriy Oleksandrovych Sukhorukov","M","176","65","Ukraine",232
88393,"Pavel Vladimirovich Sukhov","M","179","75","Russia",181
88394,"Apinan Sukkaarphai","M","175","72","Thailand",219
88395,"Tony Sukkar","M",,,"Lebanon",125
88396,"Nootcharin Sukkhongdumnoen","F","160","57","Thailand",219
88397,"Jevgenijus uklinas","M","196","109","Lithuania",130
88398,"Teresa Sukniewicz (-Kleiber)","F","170","58","Poland",174
88399,"Goran Sukno","M","188","86","Yugoslavia",220
88400,"Sandro Sukno","M","200","93","Croatia",56
88401,"Grigory  Sukochev","M","196","86","Australia",13
88402,"Pavel Alekseyevich Sukosyan","M","200","110","Russia",181
88403,"Helena Sukov","F","188","68","Czechoslovakia",
88404,"lyas krolu","M",,,"Turkey",227
88405,"Supanara Suksawat, Na Ayutthaya","M","190","72","Thailand",219
88406,"Wijit Suksompong","M","167","70","Thailand",219
88407,"Eli Sukunda","M","180","70","Canada",41
88408,"liby krov","M","182","73","Azerbaijan",15
88409,"Mona Coco Sulaiman","F","165","59","Philippines",172
88410,"I Gusti Made Oka Sulaksana","M","170","70","Indonesia",107
88411,"Tengiz Sulakvelidze","M","178","76","Soviet Union",
88412,"Ari Juhani Sulander","M","187","86.5","Finland",79
88413,"Juancarlos Antonio Juan-Carlos Sulbaran","M","188","110","Netherlands",155
88414,"Werner Slberg","M","178","73","West Germany",
88415,"Frantiek ulc","M","182","74","Czechoslovakia",
88416,"Evija ulce (vne-)","F",,,"Latvia",124
88417,"Niklas Sle","M","195","95","Germany",87
88418,"Abdul Rahman Ahmed Suleiman","M","180","62","Qatar",177
88419,"Mohamed Ahmed Suleiman","M","175","63","Qatar",177
88420,"Servin Kudusovych Suleimanov","M","170","57","Ukraine",232
88421,"Joanna Sulej","F","162","49","Poland",174
88422,"Hafz Sleymanolu","M",,"57.5","Turkey",227
88423,"Muharrem Sleymanolu","M",,"75","Turkey",227
88424,"Naim Sleymanolu","M","150","62","Turkey",227
88425,"Nurhan Sleymanolu","M","175","63","Turkey",227
88426,"Elxan Sleymanov","M","160","62","Azerbaijan",15
88427,"Renart Vafich Suleymanov","M","171","70","Soviet Union",
88428,"Ilyas Duysenovich Suleymenov","M","167",,"Kazakhstan",118
88429,"Ilirjan Suli","M","171","76.5","Albania",2
88430,"Peauope Suli","M","190","90","Tonga",224
88431,"Renato Suli","M","197","98","Croatia",56
88432,"Marina Sulicich (-Campbell)","F","156","45","Australia",13
88433,"Alex Misael Suligoy","M","180","90","Argentina",10
88434,"Hussain Omar Abdul Ghani Sulimani","M","172",,"Saudi Arabia",195
88435,"Catherine Ann  Sulinski","F","175","76","United States",238
