"id","type","id_jo","id_event","id_athlete"
227467,"none",17,461,113622
227468,"none",8,460,113622
227469,"none",8,461,113622
227470,"Gold",25,182,113623
227471,"none",27,136,113624
227472,"none",35,136,113624
227473,"none",21,14,113625
227474,"none",19,14,113625
227475,"none",19,107,113625
227476,"Gold",16,150,113626
227477,"Silver",9,150,113626
227478,"none",11,48,113627
227479,"none",21,48,113627
227480,"Bronze",2,60,113628
227481,"none",14,333,113628
227482,"none",26,0,113629
227483,"Bronze",27,0,113629
227484,"none",34,201,113630
227485,"none",19,276,113631
227486,"none",1,276,113631
227487,"none",33,95,113632
227488,"none",0,88,113633
227489,"none",26,453,113634
227490,"none",4,62,113635
227491,"none",4,10,113635
227492,"none",4,7,113635
227493,"none",4,9,113635
227494,"none",5,10,113636
227495,"none",5,7,113636
227496,"none",35,90,113637
227497,"none",33,113,113638
227498,"none",20,28,113639
227499,"none",49,13,113640
227500,"none",47,13,113640
227501,"none",0,168,113641
227502,"none",0,169,113641
227503,"none",0,170,113641
227504,"none",9,74,113642
227505,"none",9,75,113642
227506,"none",19,20,113643
227507,"none",19,21,113643
227508,"none",19,24,113643
227509,"none",19,26,113643
227510,"none",19,27,113643
227511,"none",28,97,113644
227512,"none",11,1,113645
227513,"none",21,1,113645
227514,"none",28,82,113646
227515,"none",0,232,113647
227516,"Gold",9,147,113648
227517,"Gold",9,66,113648
227518,"Silver",32,147,113648
227519,"none",36,453,113649
227520,"none",36,388,113649
227521,"none",20,274,113650
227522,"none",4,33,113651
227523,"none",4,34,113651
227524,"none",5,33,113651
227525,"Gold",6,33,113651
227526,"none",17,33,113651
227527,"none",33,159,113652
227528,"none",37,254,113652
227529,"none",26,254,113652
227530,"none",9,42,113653
227531,"none",21,74,113654
227532,"none",21,436,113654
227533,"Gold",24,461,113655
227534,"none",4,298,113656
227535,"none",11,90,113657
227536,"none",29,431,113658
227537,"none",29,20,113659
227538,"Gold",29,21,113659
227539,"none",29,22,113659
227540,"none",29,23,113659
227541,"none",29,24,113659
227542,"none",29,25,113659
227543,"none",29,26,113659
227544,"none",29,27,113659
227545,"none",27,43,113660
227546,"Bronze",44,67,113661
227547,"Bronze",44,180,113661
227548,"Silver",36,97,113662
227549,"none",25,78,113662
227550,"none",28,97,113662
227551,"none",0,156,113662
227552,"none",1,87,113663
227553,"Bronze",16,47,113664
227554,"Silver",0,2,113665
227555,"none",16,29,113666
227556,"none",7,63,113667
227557,"none",21,119,113668
227558,"none",20,110,113669
227559,"none",11,245,113670
227560,"none",33,42,113671
227561,"Silver",37,42,113671
227562,"none",5,467,113672
227563,"none",5,466,113672
227564,"none",6,248,113672
227565,"none",6,393,113672
227566,"none",6,465,113672
227567,"none",6,466,113672
227568,"none",12,446,113673
227569,"none",0,358,113674
227570,"none",12,358,113674
227571,"Silver",11,358,113674
227572,"none",36,44,113675
227573,"none",36,119,113676
227574,"none",0,48,113677
227575,"none",12,48,113677
227576,"none",35,159,113678
227577,"none",1,583,113679
227578,"none",21,97,113680
227579,"none",4,13,113681
227580,"none",6,13,113681
227581,"Silver",14,289,113682
227582,"none",12,481,113683
227583,"none",11,424,113683
227584,"none",20,102,113684
227585,"Bronze",26,334,113685
227586,"none",27,334,113685
227587,"Silver",16,2,113686
227588,"Silver",9,2,113686
227589,"none",1,136,113687
227590,"Bronze",20,82,113688
227591,"none",1,87,113689
227592,"none",35,318,113690
227593,"none",26,55,113691
227594,"Silver",26,104,113691
227595,"none",27,55,113691
227596,"Silver",27,104,113691
227597,"none",35,55,113691
227598,"none",35,104,113691
227599,"none",35,57,113691
227600,"none",1,115,113692
227601,"none",21,136,113693
227602,"Gold",19,136,113693
227603,"none",1,136,113693
227604,"none",25,408,113694
227605,"none",25,350,113694
227606,"none",25,314,113694
227607,"none",0,43,113695
227608,"none",25,201,113696
227609,"none",25,381,113696
227610,"none",26,136,113697
227611,"none",14,47,113698
227612,"none",1,184,113699
227613,"none",1,14,113699
227614,"none",1,107,113699
227615,"none",20,106,113699
227616,"none",20,184,113699
227617,"none",25,97,113700
227618,"none",18,494,113701
227619,"none",18,505,113701
227620,"none",1,244,113702
227621,"none",9,104,113703
227622,"none",9,56,113703
227623,"none",9,57,113703
227624,"none",9,105,113703
227625,"none",1,74,113704
227626,"none",20,74,113704
227627,"none",20,355,113705
227628,"none",24,300,113706
227629,"none",24,418,113706
227630,"none",0,193,113707
227631,"Gold",1,88,113708
227632,"Gold",20,88,113708
227633,"none",29,69,113709
227634,"none",28,2,113710
227635,"none",12,261,113711
227636,"none",27,20,113712
227637,"none",27,21,113712
227638,"none",27,22,113712
227639,"none",27,23,113712
227640,"none",27,24,113712
227641,"none",27,25,113712
227642,"none",27,26,113712
227643,"none",27,27,113712
227644,"none",11,197,113713
227645,"none",17,13,113714
227646,"none",26,190,113715
227647,"none",28,47,113716
227648,"none",0,144,113717
227649,"none",21,617,113718
227650,"none",19,420,113718
227651,"none",25,278,113719
227652,"none",21,42,113720
227653,"none",19,42,113720
227654,"none",20,42,113720
227655,"none",21,405,113721
227656,"none",19,405,113721
227657,"none",27,261,113722
227658,"none",25,212,113723
227659,"Gold",25,213,113723
227660,"none",25,214,113723
227661,"none",25,215,113723
227662,"none",25,216,113723
227663,"none",25,217,113723
227664,"Silver",36,112,113724
227665,"Bronze",25,112,113724
227666,"Bronze",7,97,113725
227667,"none",1,47,113726
227668,"none",1,260,113727
227669,"none",20,260,113727
227670,"Bronze",15,302,113728
227671,"none",0,82,113729
227672,"Bronze",20,44,113730
227673,"none",44,20,113731
227674,"none",44,529,113731
227675,"none",44,530,113731
227676,"none",44,21,113731
227677,"none",23,268,113732
227678,"none",39,268,113732
227679,"none",11,127,113733
227680,"none",0,43,113734
227681,"none",12,244,113735
227682,"none",28,187,113736
227683,"Gold",3,42,113737
227684,"none",3,184,113737
227685,"none",3,651,113737
227686,"none",36,115,113738
227687,"none",36,142,113738
227688,"Gold",46,2,113739
227689,"none",11,157,113740
227690,"none",37,42,113741
227691,"none",19,189,113742
227692,"none",1,189,113742
227693,"none",19,191,113743
227694,"none",29,109,113744
227695,"Silver",27,329,113745
227696,"Bronze",35,329,113745
227697,"none",39,242,113746
227698,"none",41,242,113746
227699,"none",20,47,113747
227700,"none",20,165,113748
227701,"none",18,17,113749
227702,"none",18,308,113749
227703,"none",7,29,113750
227704,"none",7,29,113750
227705,"Silver",2,564,113751
227706,"none",15,266,113752
227707,"none",15,62,113752
227708,"none",15,9,113752
227709,"none",15,513,113752
227710,"none",12,179,113753
227711,"none",12,63,113753
227712,"none",11,179,113753
227713,"none",11,63,113753
227714,"none",21,63,113753
227715,"none",19,63,113753
227716,"Silver",10,13,113754
227717,"Gold",24,13,113754
227718,"Gold",4,13,113754
227719,"none",12,433,113755
227720,"none",12,170,113756
227721,"none",11,168,113756
227722,"none",11,170,113756
227723,"none",27,77,113757
227724,"none",35,77,113757
227725,"none",9,168,113758
227726,"none",12,163,113759
227727,"none",18,227,113760
227728,"none",25,127,113761
227729,"Silver",25,128,113761
227730,"Silver",28,127,113761
227731,"Silver",28,128,113761
227732,"none",0,127,113761
227733,"none",0,128,113761
227734,"none",12,128,113761
227735,"none",11,127,113761
227736,"Silver",11,128,113761
227737,"none",46,103,113762
227738,"none",46,147,113762
227739,"none",37,52,113763
227740,"none",37,378,113764
227741,"none",0,212,113765
227742,"none",0,213,113765
227743,"none",0,214,113765
227744,"none",0,215,113765
227745,"none",0,216,113765
227746,"none",0,217,113765
227747,"none",12,212,113765
227748,"none",12,214,113765
227749,"none",12,215,113765
227750,"none",12,216,113765
227751,"none",12,217,113765
227752,"none",35,236,113766
227753,"none",35,223,113767
227754,"none",36,223,113767
227755,"none",0,433,113768
227756,"none",12,397,113768
227757,"none",11,397,113768
227758,"none",15,13,113769
227759,"none",19,185,113770
227760,"none",19,107,113770
227761,"none",19,51,113770
227762,"none",1,185,113770
227763,"none",1,51,113770
227764,"none",33,212,113771
227765,"none",33,213,113771
227766,"none",33,214,113771
227767,"none",33,215,113771
227768,"none",33,216,113771
227769,"none",33,217,113771
227770,"none",37,212,113771
227771,"none",37,213,113771
227772,"none",37,214,113771
227773,"none",37,215,113771
227774,"none",37,216,113771
227775,"none",37,217,113771
227776,"none",26,212,113771
227777,"Bronze",26,213,113771
227778,"none",26,214,113771
227779,"none",26,215,113771
227780,"none",26,216,113771
227781,"none",26,217,113771
227782,"none",34,207,113772
227783,"none",16,97,113773
227784,"none",26,74,113774
227785,"none",27,74,113774
227786,"none",1,218,113775
227787,"none",9,20,113776
227788,"none",9,21,113776
227789,"none",9,22,113776
227790,"none",9,23,113776
227791,"none",9,24,113776
227792,"none",9,25,113776
227793,"none",9,26,113776
227794,"none",9,27,113776
227795,"none",33,20,113776
227796,"none",33,21,113776
227797,"none",33,22,113776
227798,"none",33,23,113776
227799,"none",33,24,113776
227800,"none",33,25,113776
227801,"none",33,26,113776
227802,"none",33,27,113776
227803,"none",35,109,113777
227804,"Silver",35,172,113777
227805,"none",36,109,113777
227806,"none",36,172,113777
227807,"none",19,46,113778
227808,"none",1,46,113778
227809,"none",21,160,113779
227810,"none",19,160,113779
227811,"none",19,413,113779
227812,"none",1,413,113779
227813,"none",20,160,113779
227814,"none",20,413,113779
227815,"none",33,156,113780
227816,"none",37,207,113780
227817,"none",15,13,113781
227818,"Gold",36,109,113782
227819,"Gold",36,172,113782
227820,"none",0,109,113782
227821,"Silver",0,172,113782
227822,"none",15,7,113783
227823,"none",15,558,113783
227824,"none",15,9,113783
227825,"none",8,518,113784
227826,"none",8,467,113784
227827,"none",18,518,113784
227828,"none",36,142,113785
227829,"none",20,434,113786
227830,"none",20,301,113786
227831,"none",1,163,113787
227832,"none",19,136,113788
227833,"none",1,136,113788
227834,"none",1,102,113789
227835,"none",20,102,113789
227836,"none",17,542,113790
227837,"none",17,404,113790
227838,"none",11,54,113791
227839,"none",19,272,113792
227840,"none",14,73,113793
227841,"none",34,118,113793
227842,"none",0,44,113794
227843,"Gold",12,44,113794
227844,"Gold",11,44,113794
227845,"none",29,390,113795
227846,"Gold",23,13,113796
227847,"Gold",39,13,113796
227848,"none",22,13,113797
227849,"none",2,152,113798
227850,"none",1,163,113799
227851,"Bronze",27,136,113800
227852,"Silver",35,136,113800
227853,"none",16,152,113801
227854,"none",16,105,113801
227855,"none",19,67,113802
227856,"none",29,74,113803
227857,"none",29,75,113803
227858,"none",9,119,113804
227859,"none",38,13,113805
227860,"none",17,13,113806
227861,"none",8,13,113806
227862,"none",29,173,113807
227863,"none",20,149,113808
227864,"none",38,13,113809
227865,"none",36,147,113810
227866,"none",11,166,113811
227867,"none",19,69,113812
227868,"none",19,149,113813
227869,"none",19,53,113813
227870,"none",1,149,113813
227871,"none",1,186,113813
227872,"none",0,109,113814
227873,"none",0,172,113814
227874,"none",1,109,113815
227875,"none",20,109,113815
227876,"none",28,35,113816
227877,"none",29,56,113817
227878,"none",29,57,113817
227879,"none",16,57,113817
227880,"none",15,646,113818
227881,"Silver",9,18,113819
227882,"none",35,2,113820
227883,"none",23,4,113821
227884,"none",23,5,113821
227885,"none",23,264,113821
227886,"none",10,13,113822
227887,"Bronze",41,13,113823
227888,"Silver",42,13,113823
227889,"none",33,20,113824
227890,"none",33,21,113824
227891,"none",33,22,113824
227892,"none",33,23,113824
227893,"none",33,24,113824
227894,"none",33,25,113824
227895,"none",33,26,113824
227896,"none",33,27,113824
227897,"none",33,0,113825
227898,"none",10,13,113826
227899,"Silver",38,13,113827
227900,"none",15,13,113827
227901,"none",10,13,113828
227902,"none",6,13,113828
227903,"none",0,244,113829
227904,"Bronze",12,244,113829
227905,"none",19,182,113830
227906,"none",28,145,113831
227907,"none",35,342,113832
227908,"none",35,312,113832
227909,"none",41,62,113833
227910,"none",41,10,113833
227911,"none",42,62,113833
227912,"none",42,10,113833
227913,"none",42,7,113833
227914,"none",42,9,113833
227915,"none",29,57,113834
227916,"none",12,16,113835
227917,"none",18,41,113836
227918,"none",38,41,113836
227919,"none",14,296,113837
227920,"none",14,297,113837
227921,"none",34,296,113837
227922,"none",34,297,113837
227923,"none",35,107,113838
227924,"none",35,462,113839
227925,"none",36,42,113840
227926,"none",25,42,113840
227927,"none",1,116,113841
227928,"none",29,64,113842
227929,"none",29,154,113843
227930,"none",16,154,113843
227931,"none",9,154,113843
227932,"none",41,5,113844
227933,"none",41,264,113844
227934,"none",41,464,113844
227935,"none",42,264,113844
227936,"none",42,464,113844
227937,"none",12,102,113845
227938,"none",0,278,113846
227939,"none",12,278,113846
227940,"none",9,20,113847
227941,"none",9,21,113847
227942,"none",9,22,113847
227943,"none",9,23,113847
227944,"none",9,24,113847
227945,"none",9,25,113847
227946,"none",9,26,113847
227947,"none",9,27,113847
227948,"none",11,396,113848
227949,"none",12,383,113849
227950,"none",12,384,113849
227951,"none",5,33,113850
227952,"none",6,33,113850
227953,"Gold",2,207,113851
227954,"none",2,97,113851
227955,"none",31,30,113852
227956,"none",22,30,113852
227957,"Gold",22,32,113852
227958,"none",22,33,113852
227959,"none",28,74,113853
227960,"none",26,252,113854
227961,"none",27,74,113854
227962,"none",27,208,113854
227963,"none",27,252,113854
227964,"none",27,289,113854
227965,"none",6,435,113855
227966,"none",9,339,113856
227967,"none",33,95,113856
227968,"none",8,31,113857
227969,"none",8,34,113857
227970,"none",18,30,113857
227971,"none",18,31,113857
227972,"none",18,34,113857
227973,"none",38,30,113857
227974,"none",38,31,113857
227975,"none",29,218,113858
227976,"none",29,145,113858
227977,"none",16,218,113858
227978,"none",16,145,113858
227979,"none",15,626,113859
227980,"none",31,13,113860
227981,"none",34,278,113861
227982,"none",34,83,113861
227983,"none",7,278,113861
227984,"none",7,83,113861
227985,"none",24,461,113862
227986,"Bronze",4,461,113862
227987,"none",34,42,113863
227988,"none",34,20,113864
227989,"none",34,21,113864
227990,"none",34,23,113864
227991,"none",34,24,113864
227992,"none",34,25,113864
227993,"none",34,26,113864
227994,"none",34,27,113864
227995,"none",34,42,113865
227996,"none",25,74,113866
227997,"none",21,351,113867
227998,"none",19,351,113867
227999,"none",1,351,113867
228000,"Bronze",25,44,113868
228001,"none",14,110,113869
228002,"none",34,230,113870
228003,"none",33,2,113871
228004,"none",1,61,113872
228005,"none",1,402,113872
228006,"none",20,61,113872
228007,"Gold",20,402,113872
228008,"none",27,134,113873
228009,"none",16,223,113874
228010,"none",9,28,113874
228011,"none",9,197,113874
228012,"none",25,487,113875
228013,"Bronze",25,44,113876
228014,"none",20,209,113877
228015,"none",17,387,113878
228016,"none",8,387,113878
228017,"none",18,387,113878
228018,"none",4,13,113879
228019,"none",6,13,113879
228020,"none",35,168,113880
228021,"none",35,169,113880
228022,"none",35,170,113880
228023,"none",33,55,113881
228024,"none",33,152,113881
228025,"none",27,152,113881
228026,"none",27,105,113881
228027,"none",36,244,113882
228028,"none",40,395,113883
228029,"none",25,150,113884
228030,"none",0,218,113885
228031,"none",34,115,113886
228032,"none",34,118,113886
228033,"none",34,142,113886
228034,"none",9,147,113887
228035,"none",9,66,113887
228036,"none",26,73,113888
228037,"none",26,143,113888
228038,"none",27,141,113888
228039,"none",28,407,113889
228040,"none",28,408,113889
228041,"none",21,97,113890
228042,"none",19,97,113890
228043,"none",27,110,113891
228044,"none",30,385,113892
228045,"none",30,9,113892
228046,"none",36,74,113893
228047,"none",36,208,113893
228048,"none",35,166,113894
228049,"none",36,166,113894
228050,"none",33,43,113895
228051,"Bronze",20,240,113896
228052,"none",1,614,113897
228053,"none",20,614,113897
228054,"none",19,116,113898
228055,"none",1,116,113898
228056,"none",0,95,113899
228057,"none",12,43,113899
228058,"none",26,147,113900
228059,"none",25,382,113901
228060,"none",25,138,113901
228061,"none",36,42,113902
228062,"none",25,42,113902
228063,"none",28,42,113902
228064,"none",27,95,113903
228065,"Silver",37,343,113904
228066,"none",16,599,113905
228067,"none",37,147,113906
228068,"Gold",37,66,113906
228069,"none",4,13,113907
228070,"none",18,62,113908
228071,"none",18,7,113908
228072,"none",18,9,113908
228073,"Silver",16,207,113909
228074,"none",9,112,113909
228075,"none",4,13,113910
228076,"Gold",25,173,113911
228077,"none",0,440,113912
228078,"none",6,204,113913
228079,"none",6,205,113913
228080,"none",17,204,113913
228081,"none",17,205,113913
228082,"Bronze",8,204,113913
228083,"none",8,205,113913
228084,"none",8,286,113913
228085,"Gold",18,204,113913
228086,"none",18,205,113913
228087,"none",18,286,113913
228088,"none",38,631,113913
228089,"none",38,632,113913
228090,"Gold",38,204,113913
228091,"none",15,631,113913
228092,"none",15,632,113913
228093,"Bronze",15,204,113913
228094,"Gold",27,11,113914
228095,"Gold",27,174,113914
228096,"Silver",27,12,113914
228097,"Silver",35,11,113914
228098,"Bronze",35,174,113914
228099,"Gold",35,12,113914
228100,"none",38,369,113915
228101,"none",38,247,113915
228102,"none",38,298,113915
228103,"none",12,341,113916
228104,"none",11,341,113916
228105,"none",11,463,113916
228106,"none",9,171,113917
228107,"none",32,37,113917
228108,"none",32,171,113917
228109,"none",33,171,113917
228110,"Silver",15,302,113918
228111,"none",35,193,113919
228112,"Silver",36,193,113919
228113,"none",28,193,113919
228114,"Gold",12,82,113920
228115,"none",19,162,113921
228116,"none",2,106,113922
228117,"Silver",2,107,113922
228118,"none",2,18,113922
228119,"none",14,106,113922
228120,"Silver",14,107,113922
228121,"none",14,18,113922
