"id","noc","year","value"
12551,"SAU",2006,"376900135727.637"
12552,"SAU",2007,"415964583055.37"
12553,"SAU",2008,"519796738640"
12554,"SAU",2009,"429097899280"
12555,"SAU",2010,"528207332640"
12556,"SAU",2011,"671238840106.667"
12557,"SAU",2012,"735974843360"
12558,"SAU",2013,"746647127413.333"
12559,"SAU",2014,"756350347333.333"
12560,"SAU",2015,"654269902880"
12561,"SAU",2016,"644935541440"
12562,"SAU",2017,"688586244293.333"
12563,"SAU",2018,"786521831573.333"
12564,"SAU",2019,"792966838160"
12565,"SAU",2020,"700117873249.269"
12566,"SDN",1960,"1307333333.33333"
12567,"SDN",1961,"1419333333.33333"
12568,"SDN",1962,"1541666666.66667"
12569,"SDN",1963,"1568333333.33333"
12570,"SDN",1964,"1611333333.33333"
12571,"SDN",1965,"1679333333.33333"
12572,"SDN",1966,"1723000000"
12573,"SDN",1967,"1865666666.66667"
12574,"SDN",1968,"1947333333.33333"
12575,"SDN",1969,"2144333333.33333"
12576,"SDN",1970,"2437666666.66667"
12577,"SDN",1971,"2656000000"
12578,"SDN",1972,"2882000000"
12579,"SDN",1973,"3571666666.66667"
12580,"SDN",1974,"4595000000"
12581,"SDN",1975,"5598000000"
12582,"SDN",1976,"6979333333.33333"
12583,"SDN",1977,"8704000000"
12584,"SDN",1978,"7670500000"
12585,"SDN",1979,"9032250000"
12586,"SDN",1980,"7459833333.33333"
12587,"SDN",1981,"10016500000"
12588,"SDN",1982,"9240000000"
12589,"SDN",1983,"8230153846.15385"
12590,"SDN",1984,"9701357142.85714"
12591,"SDN",1985,"12403733333.3333"
12592,"SDN",1986,"15769062500"
12593,"SDN",1987,"20155555555.5556"
12594,"SDN",1988,"15399166666.6667"
12595,"SDN",1989,"15291507936.5079"
12596,"SDN",1990,"12408647540.9836"
12597,"SDN",1991,"11379222222.2222"
12598,"SDN",1992,"7034219712.52567"
12599,"SDN",1993,"8881785938.48085"
12600,"SDN",1994,"12794192334.2541"
12601,"SDN",1995,"13829744878.6366"
12602,"SDN",1996,"9018243044.45155"
12603,"SDN",1997,"11681494637.3041"
12604,"SDN",1998,"11250327988.0478"
12605,"SDN",1999,"10682045258.3647"
12606,"SDN",2000,"12257418326.0734"
12607,"SDN",2001,"13182979783.533"
12608,"SDN",2002,"14803189092.7044"
12609,"SDN",2003,"17646503525.1743"
12610,"SDN",2004,"21457470202.7839"
12611,"SDN",2005,"26524538565.7403"
12612,"SDN",2006,"35822408611.5588"
12613,"SDN",2007,"45898948564.0593"
12614,"SDN",2008,"54526580231.5568"
12615,"SDN",2009,"49957202646.4102"
12616,"SDN",2010,"65633998265.3946"
12617,"SDN",2011,"57892238677.5557"
12618,"SDN",2012,"48243204173.7838"
12619,"SDN",2013,"51215344066.2567"
12620,"SDN",2014,"61731303935.2203"
12621,"SDN",2015,"64458521787.0803"
12622,"SDN",2016,"52804065669.9124"
12623,"SDN",2017,"45017179069.0973"
12624,"SDN",2018,"34522586970.0018"
12625,"SDN",2019,"32250448249.4595"
12626,"SDN",2020,"26110829190.4008"
12627,"SEN",1960,"1003692374.55789"
12628,"SEN",1961,"1058975265.58883"
12629,"SEN",1962,"1085475573.48959"
12630,"SEN",1963,"1122139637.25693"
12631,"SEN",1964,"1188930567.71363"
12632,"SEN",1965,"1210058396.0603"
12633,"SEN",1966,"1246908373.74285"
12634,"SEN",1967,"1246480958.51385"
12635,"SEN",1968,"1309384830.19071"
12636,"SEN",1969,"1245234806.89546"
12637,"SEN",1970,"1297407828.60957"
12638,"SEN",1971,"1339548823.66855"
12639,"SEN",1972,"1620857277.19338"
12640,"SEN",1973,"1863398448.32592"
12641,"SEN",1974,"2099324949.84605"
12642,"SEN",1975,"2830388404.87845"
12643,"SEN",1976,"2869777812.41008"
12644,"SEN",1977,"2938046307.22894"
12645,"SEN",1978,"3280354339.39341"
12646,"SEN",1979,"4084878667.85616"
12647,"SEN",1980,"4510107330.12074"
12648,"SEN",1981,"4095892072.29088"
12649,"SEN",1982,"4013950868.45946"
12650,"SEN",1983,"3569356462.07896"
12651,"SEN",1984,"3485165160.57534"
12652,"SEN",1985,"3818944603.0069"
12653,"SEN",1986,"5392093507.64824"
12654,"SEN",1987,"6487352282.67143"
12655,"SEN",1988,"6418419798.13177"
12656,"SEN",1989,"6366039352.62267"
12657,"SEN",1990,"7390967034.67363"
12658,"SEN",1991,"7255210700.97896"
12659,"SEN",1992,"7769817869.31065"
12660,"SEN",1993,"7367985694.79161"
12661,"SEN",1994,"5034588159.28612"
12662,"SEN",1995,"6326342962.93447"
12663,"SEN",1996,"6559712550.65952"
12664,"SEN",1997,"6041478436.08043"
12665,"SEN",1998,"6505607633.36937"
12666,"SEN",1999,"6632847740.26753"
12667,"SEN",2000,"6046725378.19906"
12668,"SEN",2001,"6539623162.79803"
12669,"SEN",2002,"7037368538.17975"
12670,"SEN",2003,"8810461468.01141"
12671,"SEN",2004,"10133399582.9999"
12672,"SEN",2005,"11069290804.0915"
12673,"SEN",2006,"11739446873.7749"
12674,"SEN",2007,"14005710262.3572"
12675,"SEN",2008,"16853991176.9058"
12676,"SEN",2009,"16145868284.5645"
12677,"SEN",2010,"16121314670.9653"
12678,"SEN",2011,"17814284622.1718"
12679,"SEN",2012,"17660871725.9977"
12680,"SEN",2013,"18918668644.1941"
12681,"SEN",2014,"19797254643.1212"
12682,"SEN",2015,"17774766636.0459"
12683,"SEN",2016,"19040312815.1337"
12684,"SEN",2017,"20996564751.5994"
12685,"SEN",2018,"23116699808.1723"
12686,"SEN",2019,"23306213742.3602"
12687,"SEN",2020,"24910904235.857"
12688,"SGP",1960,"704756304.717104"
12689,"SGP",1961,"764634783.744937"
12690,"SGP",1962,"826244609.95688"
12691,"SGP",1963,"917614007.578727"
12692,"SGP",1964,"894159153.273226"
12693,"SGP",1965,"974650463.870378"
12694,"SGP",1966,"1096432771.46217"
12695,"SGP",1967,"1238043904.35123"
12696,"SGP",1968,"1425715405.72325"
12697,"SGP",1969,"1659904612.57023"
12698,"SGP",1970,"1920586698.02692"
12699,"SGP",1971,"2263785443.61688"
12700,"SGP",1972,"2721440980.75851"
12701,"SGP",1973,"3696213333.33333"
12702,"SGP",1974,"5221534955.64418"
12703,"SGP",1975,"5633673929.99302"
12704,"SGP",1976,"6327077974.10703"
12705,"SGP",1977,"6618585073.66035"
12706,"SGP",1978,"7517176354.84135"
12707,"SGP",1979,"9296921723.83465"
12708,"SGP",1980,"11896256782.8566"
12709,"SGP",1981,"14175228843.6391"
12710,"SGP",1982,"16084252378.473"
12711,"SGP",1983,"17784112149.5327"
12712,"SGP",1984,"19749361097.965"
12713,"SGP",1985,"19156532745.7691"
12714,"SGP",1986,"18586746056.9974"
12715,"SGP",1987,"20919215578.2125"
12716,"SGP",1988,"25371462488.1292"
12717,"SGP",1989,"30465364738.6206"
12718,"SGP",1990,"36144336768.7023"
12719,"SGP",1991,"45466164978.2923"
12720,"SGP",1992,"52130263965.6231"
12721,"SGP",1993,"60603478153.2368"
12722,"SGP",1994,"73690847191.3055"
12723,"SGP",1995,"87810991957.1046"
12724,"SGP",1996,"96295886524.8227"
12725,"SGP",1997,"100124191810.345"
12726,"SGP",1998,"85728310229.4455"
12727,"SGP",1999,"86284660766.9617"
12728,"SGP",2000,"96074477958.2367"
12729,"SGP",2001,"89794943349.8912"
12730,"SGP",2002,"92537752708.5893"
12731,"SGP",2003,"97645448283.7791"
12732,"SGP",2004,"115035498757.543"
12733,"SGP",2005,"127807618360.971"
12734,"SGP",2006,"148630373214.173"
12735,"SGP",2007,"180941941477.009"
12736,"SGP",2008,"193611986712.842"
12737,"SGP",2009,"194152286008.938"
12738,"SGP",2010,"239809387605.427"
12739,"SGP",2011,"279351168707.267"
12740,"SGP",2012,"295087220933.024"
12741,"SGP",2013,"307576360584.992"
12742,"SGP",2014,"314851156183.411"
12743,"SGP",2015,"308004146057.608"
12744,"SGP",2016,"318763807455.664"
12745,"SGP",2017,"343337750742.27"
12746,"SGP",2018,"375981539145.907"
12747,"SGP",2019,"374386306993.109"
12748,"SGP",2020,"339998477929.985"
12749,"SLB",1960,
12750,"SLB",1961,
12751,"SLB",1962,
12752,"SLB",1963,
12753,"SLB",1964,
12754,"SLB",1965,
12755,"SLB",1966,
12756,"SLB",1967,"25203524.0325638"
12757,"SLB",1968,"28084252.7582748"
12758,"SLB",1969,"28606411.398041"
12759,"SLB",1970,
12760,"SLB",1971,"50056882.8213879"
12761,"SLB",1972,"40606712.050639"
12762,"SLB",1973,"55272108.8435374"
12763,"SLB",1974,"84539332.282562"
12764,"SLB",1975,"74617096.4785967"
12765,"SLB",1976,"83099107.9066357"
12766,"SLB",1977,"93147039.2548237"
12767,"SLB",1978,"111022089.96223"
12768,"SLB",1979,"151270207.852194"
12769,"SLB",1980,"183176669.076886"
12770,"SLB",1981,"194208227.993565"
12771,"SLB",1982,"192565132.324168"
12772,"SLB",1983,"181090022.636253"
12773,"SLB",1984,"181361388.081966"
12774,"SLB",1985,"165451107.509454"
12775,"SLB",1986,"147573930.519667"
12776,"SLB",1987,"155243847.651375"
12777,"SLB",1988,"176710684.273709"
12778,"SLB",1989,"172684458.398744"
12779,"SLB",1990,"214726352.42012"
12780,"SLB",1991,"227641078.532489"
12781,"SLB",1992,"269116491.92309"
12782,"SLB",1993,"300843868.620008"
12783,"SLB",1994,"402868080.452087"
12784,"SLB",1995,"469479432.749053"
12785,"SLB",1996,"510598923.283984"
12786,"SLB",1997,"526514030.509295"
12787,"SLB",1998,"457679209.236648"
12788,"SLB",1999,"488001488.187512"
12789,"SLB",2000,"419933580.931046"
12790,"SLB",2001,"409435392.194013"
12791,"SLB",2002,"346431958.274064"
12792,"SLB",2003,"352522682.156703"
12793,"SLB",2004,"397611126.698465"
12794,"SLB",2005,"476898763.595798"
12795,"SLB",2006,"538668769.301531"
12796,"SLB",2007,"620230005.227391"
12797,"SLB",2008,"699157190.980782"
12798,"SLB",2009,"735940409.683426"
12799,"SLB",2010,"846797693.595387"
12800,"SLB",2011,"1049952233.25874"
12801,"SLB",2012,"1190994126.60431"
12802,"SLB",2013,"1284698922.22785"
12803,"SLB",2014,"1335538893.33315"
12804,"SLB",2015,"1307061543.70981"
12805,"SLB",2016,"1378551118.49224"
12806,"SLB",2017,"1483758906.61054"
12807,"SLB",2018,"1574599182.64697"
12808,"SLB",2019,"1570215577.36071"
12809,"SLB",2020,"1551245525.6045"
12810,"SLE",1960,"322009471.56704"
12811,"SLE",1961,"327834680.557103"
12812,"SLE",1962,"342721579.817636"
12813,"SLE",1963,"348546952.134368"
12814,"SLE",1964,"371848114.747956"
12815,"SLE",1965,"359379856.248057"
12816,"SLE",1966,"375479849.80806"
12817,"SLE",1967,"348795303.000385"
12818,"SLE",1968,"329860091.944037"
12819,"SLE",1969,"408690163.476065"
12820,"SLE",1970,"434410373.764149"
12821,"SLE",1971,"419549425.077086"
12822,"SLE",1972,"465381089.98454"
12823,"SLE",1973,"575230234.387058"
12824,"SLE",1974,"648590642.939888"
12825,"SLE",1975,"679335901.117451"
12826,"SLE",1976,"594895672.333848"
12827,"SLE",1977,"691777758.395115"
12828,"SLE",1978,"960728338.93643"
12829,"SLE",1979,"1109374722.08294"
12830,"SLE",1980,"1100685844.92284"
12831,"SLE",1981,"1114830471.91787"
12832,"SLE",1982,"1295361885.92419"
12833,"SLE",1983,"995104305.347075"
12834,"SLE",1984,"1087471861.98928"
12835,"SLE",1985,"856890498.625834"
12836,"SLE",1986,"490181456.62441"
12837,"SLE",1987,"701307602.28443"
12838,"SLE",1988,"1055083945.37738"
12839,"SLE",1989,"932974411.917142"
12840,"SLE",1990,"649644826.800447"
12841,"SLE",1991,"779981458.921489"
12842,"SLE",1992,"679997997.597117"
12843,"SLE",1993,"768812334.801762"
12844,"SLE",1994,"911915970.683484"
12845,"SLE",1995,"870758739.40678"
12846,"SLE",1996,"941742152.709895"
12847,"SLE",1997,"850218033.622007"
12848,"SLE",1998,"672375927.347148"
12849,"SLE",1999,"669384768.87263"
12850,"SLE",2000,"635874002.198748"
12851,"SLE",2001,"1090467712.30773"
12852,"SLE",2002,"1253340519.53311"
12853,"SLE",2003,"1385810072.19217"
12854,"SLE",2004,"1448536630.88143"
12855,"SLE",2005,"1650494366.99875"
12856,"SLE",2006,"1885112201.85278"
12857,"SLE",2007,"2158496872.85796"
12858,"SLE",2008,"2505458705.03338"
12859,"SLE",2009,"2453899846.88317"
12860,"SLE",2010,"2578026297.15912"
12861,"SLE",2011,"2942546781.04548"
12862,"SLE",2012,"3801862611.36414"
12863,"SLE",2013,"4920343194.99339"
12864,"SLE",2014,"5015157815.73406"
12865,"SLE",2015,"4218723875.1379"
12866,"SLE",2016,"3674794530.18956"
12867,"SLE",2017,"3739577973.23943"
12868,"SLE",2018,"4085114794.22324"
12869,"SLE",2019,"4121733705.29165"
12870,"SLE",2020,"3865018882.89755"
12871,"SLV",1960,
12872,"SLV",1961,
12873,"SLV",1962,
12874,"SLV",1963,
12875,"SLV",1964,
12876,"SLV",1965,"877720000"
12877,"SLV",1966,"929520000"
12878,"SLV",1967,"976200000"
12879,"SLV",1968,"1009760100"
12880,"SLV",1969,"1049400000"
12881,"SLV",1970,"1132920000"
12882,"SLV",1971,"1186120000"
12883,"SLV",1972,"1263720000"
12884,"SLV",1973,"1442320000"
12885,"SLV",1974,"1665880000"
12886,"SLV",1975,"1884120100"
12887,"SLV",1976,"2328280100"
12888,"SLV",1977,"2941640100"
12889,"SLV",1978,"3127960000"
12890,"SLV",1979,"3463639900"
12891,"SLV",1980,"3573959900"
12892,"SLV",1981,"3437200200"
12893,"SLV",1982,"3399189100"
12894,"SLV",1983,"3506347800"
12895,"SLV",1984,"3661683400"
12896,"SLV",1985,"3800368600"
12897,"SLV",1986,"3771663200"
12898,"SLV",1987,"3958045800"
12899,"SLV",1988,"4189880000"
12900,"SLV",1989,"4372215300"
12901,"SLV",1990,"4817542204.02673"
12902,"SLV",1991,"5252342400"
12903,"SLV",1992,"5813399300"
12904,"SLV",1993,"6680269200"
12905,"SLV",1994,"7679384000"
12906,"SLV",1995,"8921947100"
12907,"SLV",1996,"9586327800"
12908,"SLV",1997,"10221705900"
12909,"SLV",1998,"10936669900"
12910,"SLV",1999,"11284197000"
12911,"SLV",2000,"11784927700"
12912,"SLV",2001,"12282533600"
12913,"SLV",2002,"12664190300"
12914,"SLV",2003,"13243892200"
12915,"SLV",2004,"13724810900"
12916,"SLV",2005,"14698001400"
12917,"SLV",2006,"15999886400"
12918,"SLV",2007,"17011750900"
12919,"SLV",2008,"17986890000"
12920,"SLV",2009,"17601620000"
12921,"SLV",2010,"18447920000"
12922,"SLV",2011,"20283790000"
12923,"SLV",2012,"21386150000"
12924,"SLV",2013,"21990970000"
12925,"SLV",2014,"22593460000"
12926,"SLV",2015,"23438240000"
12927,"SLV",2016,"24191430000"
12928,"SLV",2017,"24979200000"
12929,"SLV",2018,"26020850000"
12930,"SLV",2019,"26896660000"
12931,"SLV",2020,"24638720000"
12932,"SMR",1960,
12933,"SMR",1961,
12934,"SMR",1962,
12935,"SMR",1963,
12936,"SMR",1964,
12937,"SMR",1965,
12938,"SMR",1966,
12939,"SMR",1967,
12940,"SMR",1968,
12941,"SMR",1969,
12942,"SMR",1970,
12943,"SMR",1971,
12944,"SMR",1972,
12945,"SMR",1973,
12946,"SMR",1974,
12947,"SMR",1975,
12948,"SMR",1976,
12949,"SMR",1977,
12950,"SMR",1978,
12951,"SMR",1979,
12952,"SMR",1980,
12953,"SMR",1981,
12954,"SMR",1982,
12955,"SMR",1983,
12956,"SMR",1984,
12957,"SMR",1985,
12958,"SMR",1986,
12959,"SMR",1987,
12960,"SMR",1988,
12961,"SMR",1989,
12962,"SMR",1990,
12963,"SMR",1991,
12964,"SMR",1992,
12965,"SMR",1993,
12966,"SMR",1994,
12967,"SMR",1995,
12968,"SMR",1996,
12969,"SMR",1997,
12970,"SMR",1998,
12971,"SMR",1999,"1109098657.57511"
12972,"SMR",2000,"1005159388.24397"
12973,"SMR",2001,"1077413479.05282"
12974,"SMR",2002,"1168269230.76923"
12975,"SMR",2003,"1464326160.8154"
12976,"SMR",2004,"1723750000"
12977,"SMR",2005,"1785847531.40157"
12978,"SMR",2006,"1908167105.75837"
12979,"SMR",2007,"2185874623.59704"
12980,"SMR",2008,"2393437820.41892"
12981,"SMR",2009,"2056126701.86163"
12982,"SMR",2010,"1881214370.93994"
12983,"SMR",2011,"1813752783.96437"
12984,"SMR",2012,"1604779647.95066"
12985,"SMR",2013,"1678841811.66158"
12986,"SMR",2014,"1673973694.69908"
12987,"SMR",2015,"1419394771.21029"
12988,"SMR",2016,"1468377272.13859"
12989,"SMR",2017,"1528630707.49794"
12990,"SMR",2018,"1655300872.53427"
12991,"SMR",2019,"1616369645.99635"
12992,"SMR",2020,
12993,"SOM",1960,"180459936.776025"
12994,"SOM",1961,"191659914.376034"
12995,"SOM",1962,"203531927.547229"
12996,"SOM",1963,"216145935.941626"
12997,"SOM",1964,"229529912.668035"
12998,"SOM",1965,"243724533.172801"
12999,"SOM",1966,"257374455.753265"
13000,"SOM",1967,"271780364.837811"
13001,"SOM",1968,"286718279.690322"
13002,"SOM",1969,"306357284.571429"
13003,"SOM",1970,"322600009.142857"
13004,"SOM",1971,"331102742.193418"
13005,"SOM",1972,"416942436.927838"
13006,"SOM",1973,"507028428.241662"
13007,"SOM",1974,"467577432.247816"
13008,"SOM",1975,"710850226.528991"
13009,"SOM",1976,"807275808.737093"
13010,"SOM",1977,"498550873.043478"
13011,"SOM",1978,"564986059.668508"
13012,"SOM",1979,"590419855.11811"
13013,"SOM",1980,"603592656.822209"
13014,"SOM",1981,"699112266.835764"
13015,"SOM",1982,"774419569.699066"
13016,"SOM",1983,"733901365.935354"
13017,"SOM",1984,"788307213.438235"
13018,"SOM",1985,"876404617.656501"
13019,"SOM",1986,"930318705.332201"
13020,"SOM",1987,"1009792724.39772"
13021,"SOM",1988,"1038291284.49695"
13022,"SOM",1989,"1092392963.199"
13023,"SOM",1990,"917044228.012679"
13024,"SOM",1991,
13025,"SOM",1992,
13026,"SOM",1993,
13027,"SOM",1994,
13028,"SOM",1995,
13029,"SOM",1996,
13030,"SOM",1997,
13031,"SOM",1998,
13032,"SOM",1999,
13033,"SOM",2000,
13034,"SOM",2001,
13035,"SOM",2002,
13036,"SOM",2003,
13037,"SOM",2004,
13038,"SOM",2005,
13039,"SOM",2006,
13040,"SOM",2007,
13041,"SOM",2008,
13042,"SOM",2009,
13043,"SOM",2010,
13044,"SOM",2011,
13045,"SOM",2012,
13046,"SOM",2013,"3892402684.75612"
13047,"SOM",2014,"3963532302.4655"
13048,"SOM",2015,"4048860871.41323"
13049,"SOM",2016,"4198485403.87919"
13050,"SOM",2017,"4508845348.32757"
13051,"SOM",2018,"4720727283.20485"
13052,"SOM",2019,"4942319040.69822"
13053,"SOM",2020,"4917607582.22895"
13054,"SRB",1960,
13055,"SRB",1961,
13056,"SRB",1962,
13057,"SRB",1963,
13058,"SRB",1964,
13059,"SRB",1965,
13060,"SRB",1966,
13061,"SRB",1967,
13062,"SRB",1968,
13063,"SRB",1969,
13064,"SRB",1970,
13065,"SRB",1971,
13066,"SRB",1972,
13067,"SRB",1973,
13068,"SRB",1974,
13069,"SRB",1975,
13070,"SRB",1976,
13071,"SRB",1977,
13072,"SRB",1978,
13073,"SRB",1979,
13074,"SRB",1980,
13075,"SRB",1981,
13076,"SRB",1982,
13077,"SRB",1983,
13078,"SRB",1984,
13079,"SRB",1985,
13080,"SRB",1986,
13081,"SRB",1987,
13082,"SRB",1988,
13083,"SRB",1989,
13084,"SRB",1990,
13085,"SRB",1991,
13086,"SRB",1992,
13087,"SRB",1993,
13088,"SRB",1994,
13089,"SRB",1995,"16832598870.0565"
13090,"SRB",1996,"21818007448.7896"
13091,"SRB",1997,"25676487999.5941"
13092,"SRB",1998,"19457979423.376"
13093,"SRB",1999,"19388663551.0012"
13094,"SRB",2000,"6875845986.52121"
13095,"SRB",2001,"12960538723.7591"
13096,"SRB",2002,"17120906918.3503"
13097,"SRB",2003,"22482365321.7656"
13098,"SRB",2004,"26141968161.0924"
13099,"SRB",2005,"27683225959.2468"
13100,"SRB",2006,"32482070360.3204"
13101,"SRB",2007,"43170990616.4729"
13102,"SRB",2008,"52194221468.5007"
13103,"SRB",2009,"45162894380.9318"
13104,"SRB",2010,"41819468691.8251"
13105,"SRB",2011,"49258136128.9672"
13106,"SRB",2012,"43309252921.0567"
13107,"SRB",2013,"48394239474.6762"
13108,"SRB",2014,"47062206677.6539"
13109,"SRB",2015,"39655958842.5478"
13110,"SRB",2016,"40692643373.0327"
13111,"SRB",2017,"44179055279.8887"
13112,"SRB",2018,"50640650221.4622"
13113,"SRB",2019,"51475016532.1293"
13114,"SRB",2020,"52960134078.6888"
13115,"SSA",1960,"29241261008.7303"
13116,"SSA",1961,"30384230629.6307"
13117,"SSA",1962,"32919570183.9908"
13118,"SSA",1963,"37715832947.7199"
13119,"SSA",1964,"36833198150.6964"
13120,"SSA",1965,"41025829559.3982"
13121,"SSA",1966,"44266610765.0339"
13122,"SSA",1967,"43761551759.3861"
13123,"SSA",1968,"46794427529.999"
13124,"SSA",1969,"53510596329.9503"
13125,"SSA",1970,"62967234966.2965"
13126,"SSA",1971,"64038855617.4774"
13127,"SSA",1972,"72348852524.4115"
13128,"SSA",1973,"92565582389.9933"
13129,"SSA",1974,"120710995928.188"
13130,"SSA",1975,"133284124700.283"
13131,"SSA",1976,"144441852796.503"
13132,"SSA",1977,"158940995922.724"
13133,"SSA",1978,"175894490682.748"
13134,"SSA",1979,"211468167077.439"
13135,"SSA",1980,"266508136629.313"
13136,"SSA",1981,"371503600817.847"
13137,"SSA",1982,"341915306747.648"
13138,"SSA",1983,"297838775210.588"
13139,"SSA",1984,"260208727432.146"
13140,"SSA",1985,"246877401161.347"
13141,"SSA",1986,"254372190266.104"
13142,"SSA",1987,"289604225231.581"
13143,"SSA",1988,"297350985907.653"
13144,"SSA",1989,"295730160792.424"
13145,"SSA",1990,"333421558193.769"
13146,"SSA",1991,"337177340689.556"
13147,"SSA",1992,"337422829976.117"
13148,"SSA",1993,"316212804074.646"
13149,"SSA",1994,"308559164974.899"
13150,"SSA",1995,"358165179681.259"
13151,"SSA",1996,"369334786066.033"
13152,"SSA",1997,"383076641984.513"
13153,"SSA",1998,"370689205935.473"
13154,"SSA",1999,"375045435107.252"
13155,"SSA",2000,"400051876330.826"
13156,"SSA",2001,"381998011477.48"
13157,"SSA",2002,"416443375025.631"
13158,"SSA",2003,"521682838646.596"
13159,"SSA",2004,"648725839889.244"
13160,"SSA",2005,"770647337705.16"
13161,"SSA",2006,"914823726957.539"
13162,"SSA",2007,"1061798789210.66"
13163,"SSA",2008,"1218500940324.49"
13164,"SSA",2009,"1161020295997.85"
13165,"SSA",2010,"1383032723160.15"
13166,"SSA",2011,"1553736832741.49"
13167,"SSA",2012,"1629296447405.67"
13168,"SSA",2013,"1734551914589.04"
13169,"SSA",2014,"1802336897655.55"
13170,"SSA",2015,"1649604920994.31"
13171,"SSA",2016,"1540908583710.7"
13172,"SSA",2017,"1641164325953.98"
13173,"SSA",2018,"1720300618616.64"
13174,"SSA",2019,"1768461055198.11"
13175,"SSA",2020,"1684508652005.79"
13176,"SSD",1960,
13177,"SSD",1961,
13178,"SSD",1962,
13179,"SSD",1963,
13180,"SSD",1964,
13181,"SSD",1965,
13182,"SSD",1966,
13183,"SSD",1967,
13184,"SSD",1968,
13185,"SSD",1969,
13186,"SSD",1970,
13187,"SSD",1971,
13188,"SSD",1972,
13189,"SSD",1973,
13190,"SSD",1974,
13191,"SSD",1975,
13192,"SSD",1976,
13193,"SSD",1977,
13194,"SSD",1978,
13195,"SSD",1979,
13196,"SSD",1980,
13197,"SSD",1981,
13198,"SSD",1982,
13199,"SSD",1983,
13200,"SSD",1984,
13201,"SSD",1985,
13202,"SSD",1986,
13203,"SSD",1987,
13204,"SSD",1988,
13205,"SSD",1989,
13206,"SSD",1990,
13207,"SSD",1991,
13208,"SSD",1992,
13209,"SSD",1993,
13210,"SSD",1994,
13211,"SSD",1995,
13212,"SSD",1996,
13213,"SSD",1997,
13214,"SSD",1998,
13215,"SSD",1999,
13216,"SSD",2000,
13217,"SSD",2001,
13218,"SSD",2002,
13219,"SSD",2003,
13220,"SSD",2004,
13221,"SSD",2005,
13222,"SSD",2006,
13223,"SSD",2007,
13224,"SSD",2008,"14586253383.0632"
13225,"SSD",2009,"12231264525.0671"
13226,"SSD",2010,"14602072410.9506"
13227,"SSD",2011,"14907308932.7534"
13228,"SSD",2012,"11931472169.4915"
13229,"SSD",2013,"18426469016.9492"
13230,"SSD",2014,"13962212847.4576"
13231,"SSD",2015,"11997800760.2242"
13232,"SSD",2016,
